germline	S45132	3.0
S45132	S13622	8.0
S13622	S1134	5.0
S13622	S18125	5.0
S13622	S85480	5.0
S13622	S5544	7.0
S5544	S2229	2.0
S5544	S26457	2.0
S5544	S3982	3.0
S5544	S8906	3.0
S8906	S317	2.0
S8906	S321	2.0
S8906	S33	3.0
S5544	S2973	3.0
S5544	S23030	3.0
S5544	S25314	3.0
S8906	S76053	3.0
S5544	S18172	3.0
S5544	S38304	3.0
S5544	S3256	4.0
S5544	S4577	4.0
S3982	S22795	4.0
S8906	S25072	4.0
S5544	S62862	4.0
S8906	S8975	4.0
S5544	S14155	5.0
S4577	S47447	6.0
S18172	S18254	6.0
S4577	S51759	7.0
S13622	S12188	7.0
S5544	S3571	7.0
S8906	S24217	8.0
S2229	S60216	9.0
S13622	S139	10.0
S139	S21038	1.0
S139	S28486	1.0
S139	S42094	2.0
S139	S71808	2.0
S139	S3448	2.0
S139	S23200	3.0
S139	S17370	5.0
S17370	S25	9.0
S25	S2830	1.0
S25	S3876	1.0
S25	S6389	1.0
S25	S11637	1.0
S25	S21249	1.0
S25	S2020	1.0
S25	S4697	1.0
S25	S4105	1.0
S25	S13791	1.0
S25	S23024	1.0
S25	S2938	1.0
S25	S9747	1.0
S25	S10476	1.0
S25	S11673	1.0
S25	S6922	1.0
S25	S6697	1.0
S25	S16568	2.0
S25	S883	2.0
S25	S3196	2.0
S25	S19833	2.0
S25	S8704	2.0
S25	S5834	2.0
S25	S7801	2.0
S25	S3935	2.0
S25	S19226	2.0
S25	S730	2.0
S25	S19059	2.0
S25	S103958	2.0
S25	S1952	3.0
S25	S1528	3.0
S25	S1480	3.0
S25	S18310	3.0
S25	S16543	3.0
S25	S3542	4.0
S25	S18035	4.0
S25	S7073	5.0
S25	S6703	5.0
S25	S10030	5.0
S25	S64344	5.0
S25	S4822	8.0
S45132	S22638	10.0
S22638	S1064	2.0
S1064	S13773	2.0
S1064	S15623	2.0
S1064	S17037	2.0
S1064	S28466	2.0
S1064	S26539	2.0
S1064	S294	3.0
S294	S29998	3.0
S1064	S7659	3.0
S1064	S4444	3.0
S1064	S12327	8.0
S1064	S78870	9.0
S23024	S26620	10.0
S7659	S2579	10.0
S45132	S8	11.0
S8	S630	1.0
S8	S19951	1.0
S8	S21098	1.0
S8	S35502	1.0
S8	S1036	2.0
S8	S27065	2.0
S8	S25034	2.0
S8	S56152	2.0
S8	S38646	2.0
S8	S46026	2.0
S8	S81263	2.0
S8	S48909	2.0
S8	S35681	3.0
S8	S34710	3.0
S8	S20355	3.0
S8	S21685	3.0
S8	S45297	3.0
S8	S1372	6.0
S8	S9421	11.0
S5544	S536	11.0
S536	S2386	2.0
S28486	S435	11.0
S18125	S1587	11.0
S13622	S31298	11.0
S26620	S28	12.0
S28	S39	1.0
S28	S30261	1.0
S28	S12196	1.0
S28	S14405	1.0
S28	S8775	1.0
S28	S22165	1.0
S28	S7185	1.0
S28	S53	1.0
S28	S68504	1.0
S28	S5716	1.0
S28	S7424	1.0
S28	S4627	2.0
S28	S11147	2.0
S28	S59900	2.0
S28	S2350	2.0
S28	S2816	2.0
S28	S12498	2.0
S28	S55856	2.0
S28	S62207	2.0
S28	S4508	2.0
S28	S4641	3.0
S28	S3429	3.0
S28	S1462	3.0
S1462	S7666	2.0
S28	S8853	3.0
S28	S1554	4.0
S28	S58170	4.0
S28	S14677	4.0
S68504	S760	5.0
S28	S796	6.0
S28	S8731	8.0
S28	S23134	11.0
S25072	S1458	12.0
S1458	S46829	8.0
S46829	S18831	2.0
S18831	S17236	2.0
S18831	S7329	2.0
S18831	S11283	2.0
S18831	S6301	2.0
S18831	S2195	3.0
S18831	S53978	3.0
S18831	S14260	3.0
S18831	S69241	4.0
S18831	S15071	4.0
S18831	S39483	4.0
S18831	S4914	5.0
S18831	S128	6.0
S18831	S40734	6.0
S40734	S155	5.0
S18831	S51221	6.0
S46829	S12572	6.0
S18831	S449	7.0
S18831	S700	8.0
S18831	S12773	8.0
S17236	S14688	9.0
S700	S1770	11.0
S18831	S117	11.0
S12572	S4386	11.0
S4386	S15571	10.0
S700	S270	12.0
S18831	S5636	12.0
S139	S9945	13.0
S128	S682	13.0
S682	S3216	4.0
S13622	S4162	13.0
S139	S1093	14.0
S45132	S1392	14.0
S9945	S84	14.0
S3571	S708	15.0
S13622	S3233	17.0
S3233	S3733	9.0
S8	S1257	18.0
S139	S2117	18.0
S23024	S307	19.0
S2117	S15037	20.0
S3571	S54594	24.0
S8	S638	25.0
